,medicine_id,medicine_name,medicine_supplier,stock
3713,153673,Amphetamine / dextroamphetamine,CARDINAL,59
3714,158026,Levofloxacin,CARDINAL,147
3715,150649,Synvisc-One,McKesson,14
3716,103673,Depo-Provera,McKesson,115
3717,147249,Armodafinil,McKesson,86
3718,106388,Ziana,AmerisourceBergen,19
3719,144693,Isotretinoin,CARDINAL,187
3720,161761,Desogestrel / ethinyl estradiol,AmerisourceBergen,97
3721,199151,Phentermine,AmerisourceBergen,53
3722,177482,Nitrofurantoin,AmerisourceBergen,72
3723,110859,Protonix IV,CARDINAL,190
3724,111891,Duloxetine,CARDINAL,121
3725,137691,Microgestin Fe 1 / 20,CARDINAL,170
3726,173928,Sodium oxybate,CARDINAL,129
3727,147562,Nexplanon,McKesson,175
3728,119499,Mirvaso,McKesson,93
3729,128335,Reglan,McKesson,200
3730,164913,Phentermine,CARDINAL,11
3731,138556,Hycodan,CARDINAL,105
3732,128595,Etonogestrel,AmerisourceBergen,153
3733,109068,Pramipexole,AmerisourceBergen,7
3734,191085,Intelence,AmerisourceBergen,196
3735,140230,Caffeine,McKesson,48
3736,130713,Cutivate,AmerisourceBergen,159
3737,161866,Rosula,CARDINAL,166
3738,144016,Vimpat,CARDINAL,13
3739,104837,Amphetamine / dextroamphetamine,CARDINAL,4
3740,141750,Flector Patch,AmerisourceBergen,95
3741,166390,Alpha 1-proteinase inhibitor,AmerisourceBergen,2
3742,104171,Spironolactone,CARDINAL,10
3743,167779,Suprep Bowel Prep Kit,AmerisourceBergen,182
3744,174438,Furosemide,CARDINAL,176
3745,167834,Benzoyl peroxide / erythromycin,McKesson,74
3746,164993,Diclegis,McKesson,49
3747,158034,Ethinyl estradiol / levonorgestrel,McKesson,57
3748,112466,Tamsulosin,McKesson,176
3749,175115,Rifaximin,AmerisourceBergen,128
3750,127058,Skyla,AmerisourceBergen,144
3751,189489,Skyla,CARDINAL,152
3752,100598,Aviane,McKesson,195
3753,158039,Phentermine / topiramate,CARDINAL,7
3754,173423,Vilazodone,McKesson,39
3755,133904,Drysol,McKesson,79
3756,103903,Ortho Micronor,McKesson,45
3757,107289,Clonidine,CARDINAL,158
3758,154427,Ethinyl estradiol / norgestimate,CARDINAL,66
3759,157295,Trintellix,CARDINAL,70
3760,171228,Azelastine / fluticasone,McKesson,121
3761,129210,Celexa,CARDINAL,200
3762,196478,Magnesium sulfate / potassium sulfate / sodium sulfate,CARDINAL,48
3763,105487,Atorvastatin,McKesson,40
3764,133616,Citalopram,CARDINAL,66
3765,109759,Fluoxetine,McKesson,138
3766,103980,Ethinyl estradiol / levonorgestrel,AmerisourceBergen,99
3767,124805,Emsam,AmerisourceBergen,114
3768,135345,Bupropion / naltrexone,McKesson,91
3769,156570,Bupropion / naltrexone,CARDINAL,84
3770,127916,Sulfamethoxazole / trimethoprim,AmerisourceBergen,195
3771,133907,Nexplanon,AmerisourceBergen,44
3772,107816,Suprep Bowel Prep Kit,AmerisourceBergen,1
3773,182620,Mirvaso,AmerisourceBergen,13
3774,159741,Doxycycline,McKesson,94
3775,116289,Paxil,CARDINAL,11
3776,170022,Luvox,CARDINAL,108
3777,198088,Drospirenone / ethinyl estradiol,CARDINAL,182
3778,192304,Phentermine,AmerisourceBergen,117
3779,176538,Camrese,McKesson,172
3780,138806,Adipex-P,AmerisourceBergen,194
3781,158540,Ethinyl estradiol / levonorgestrel,CARDINAL,13
3782,155984,Tamiflu,AmerisourceBergen,8
3783,136725,Dulcolax,AmerisourceBergen,99
3784,140378,Desvenlafaxine,McKesson,177
3785,170850,Escitalopram,McKesson,188
3786,111916,Orlistat,McKesson,179
3787,132957,Cambia,CARDINAL,56
3788,107542,Etonogestrel,CARDINAL,38
3789,136798,Nexplanon,CARDINAL,73
3790,103170,Doxycycline,CARDINAL,64
3791,185494,Lifitegrast,McKesson,175
3792,132350,Antipyrine / benzocaine,AmerisourceBergen,28
3793,173427,Codeine / guaifenesin,McKesson,136
3794,129390,Ambien,AmerisourceBergen,63
3795,173804,Metronidazole,CARDINAL,84
3796,158004,Restasis,McKesson,189
3797,114227,Geodon,McKesson,158
3798,116336,Clonazepam,McKesson,186
3799,161551,Benzoyl peroxide / clindamycin,McKesson,47
3800,123352,Ustekinumab,McKesson,39
3801,165196,Varenicline,AmerisourceBergen,195
3802,161460,Levofloxacin,CARDINAL,124
3803,134314,Halcion,CARDINAL,127
3804,126143,Belviq,McKesson,169
3805,165111,Gabapentin,AmerisourceBergen,125
3806,179763,Sensipar,CARDINAL,81
3807,160078,Ethinyl estradiol / norethindrone,AmerisourceBergen,100
3808,113568,Ethinyl estradiol / norgestimate,CARDINAL,126
3809,160616,Horizant,CARDINAL,195
3810,101931,Kineret,CARDINAL,32
3811,104765,Lamotrigine,CARDINAL,161
3812,154196,Sertraline,AmerisourceBergen,120
3813,108873,Linzess,CARDINAL,74
3814,191300,Ondansetron,AmerisourceBergen,85
3815,135883,Niravam,CARDINAL,121
3816,138974,Paroxetine,CARDINAL,86
3817,185092,Clonazepam,CARDINAL,74
3818,129719,Belviq,AmerisourceBergen,48
3819,196604,Prozac,AmerisourceBergen,149
3820,171521,Ortho Tri-Cyclen Lo,AmerisourceBergen,36
3821,107028,Fentanyl,CARDINAL,10
3822,199921,Ethinyl estradiol / norethindrone,McKesson,164
3823,117049,Suprep Bowel Prep Kit,AmerisourceBergen,4
3824,128649,Varenicline,AmerisourceBergen,118
3825,121870,Methotrexate,McKesson,112
3826,161508,Trazodone,AmerisourceBergen,126
3827,141484,Etonogestrel,McKesson,40
3828,180323,Sulfamethoxazole / trimethoprim,AmerisourceBergen,71
3829,133526,Phentermine,CARDINAL,126
3830,184517,Crestor,AmerisourceBergen,59
3831,142219,Methylprednisolone,CARDINAL,67
3832,197431,Albuterol,CARDINAL,4
3833,145141,Tizanidine,AmerisourceBergen,33
3834,104052,Etonogestrel,AmerisourceBergen,97
3835,172075,Quetiapine,CARDINAL,102
3836,133401,Gabapentin,McKesson,11
3837,110430,Monistat 7-Day Combination Pack,CARDINAL,165
3838,194177,Librax,AmerisourceBergen,165
3839,186064,Ethinyl estradiol / levonorgestrel,AmerisourceBergen,178
3840,191690,Doxylamine / pyridoxine,McKesson,70
3841,125245,Wellbutrin XL,CARDINAL,187
3842,155200,Clindamycin / tretinoin,AmerisourceBergen,4
3843,103819,Lastacaft,CARDINAL,47
3844,114990,Monistat 3-Day Combination Pack,AmerisourceBergen,45
3845,174181,Gabapentin,McKesson,86
3846,113100,Pregabalin,AmerisourceBergen,6
3847,174710,Belviq,AmerisourceBergen,76
3848,106962,Miconazole,McKesson,97
3849,104000,Levonorgestrel,AmerisourceBergen,162
3850,178761,Amitriptyline,AmerisourceBergen,119
3851,114229,Lasix,AmerisourceBergen,95
3852,158687,Junel Fe 1 / 20,AmerisourceBergen,19
3853,139656,Miconazole,CARDINAL,36
3854,128005,Tranexamic acid,AmerisourceBergen,157
3855,129398,Buspirone,CARDINAL,105
3856,127488,Metoprolol,AmerisourceBergen,6
3857,172267,Mefenamic acid,McKesson,181
3858,157689,Ciprofloxacin,CARDINAL,182
3859,186560,Ortho Evra,CARDINAL,73
3860,118895,Mirena,McKesson,141
3861,197788,Junel Fe 1 / 20,CARDINAL,194
3862,106014,Ethinyl estradiol / etonogestrel,CARDINAL,59
3863,100271,Bupropion,McKesson,163
3864,198052,Etonogestrel,AmerisourceBergen,97
3865,132078,Levonorgestrel,McKesson,133
3866,130230,Tramadol,AmerisourceBergen,35
3867,118820,Tegretol,CARDINAL,103
3868,142065,Sprintec,CARDINAL,177
3869,107775,Acyclovir,AmerisourceBergen,50
3870,163363,Simcor,CARDINAL,9
3871,172852,Ethinyl estradiol / norethindrone,CARDINAL,157
3872,166296,ella,CARDINAL,195
3873,117389,Liletta,AmerisourceBergen,77
3874,190538,Ethinyl estradiol / levonorgestrel,CARDINAL,170
3875,109138,Nasonex,McKesson,36
3876,179120,Levonorgestrel,CARDINAL,79
3877,106343,Escitalopram,CARDINAL,59
3878,112232,Implanon,CARDINAL,125
3879,109806,Seroquel,CARDINAL,65
3880,113587,Sofosbuvir,CARDINAL,123
3881,165293,Miconazole,McKesson,110
3882,105612,Phentermine / topiramate,CARDINAL,26
3883,159933,Xulane,McKesson,194
3884,184581,Multivitamin with minerals,McKesson,142
3885,171830,Qsymia,AmerisourceBergen,60
3886,153571,Acamprosate,McKesson,15
3887,166748,Quetiapine,AmerisourceBergen,79
3888,196945,Pyridostigmine,McKesson,66
3889,189378,Hydroxychloroquine,McKesson,25
3890,137055,CellCept,AmerisourceBergen,137
3891,102980,Adipex-P,McKesson,84
3892,152597,Tioconazole,McKesson,169
3893,117233,Restasis,CARDINAL,200
3894,194182,Eflornithine,CARDINAL,99
3895,182172,Tri-Sprintec,CARDINAL,22
3896,189220,Kava,McKesson,176
3897,153370,Fluoxetine,CARDINAL,158
3898,153167,Belsomra,McKesson,135
3899,198392,Alprazolam,AmerisourceBergen,15
3900,126441,Nitrofurantoin,McKesson,73
3901,178940,Tioconazole,CARDINAL,29
3902,173090,Furosemide,AmerisourceBergen,63
3903,183388,Opana,CARDINAL,58
3904,125603,Implanon,CARDINAL,115
3905,152246,Norco,CARDINAL,7
3906,182217,Buspirone,McKesson,94
3907,154186,Clindamycin,McKesson,30
3908,167494,Hydroxychloroquine,CARDINAL,181
3909,101989,Advair HFA,AmerisourceBergen,95
3910,143007,Lamotrigine,CARDINAL,174
3911,155791,Ethinyl estradiol / norgestimate,CARDINAL,67
3912,179963,Cetirizine,CARDINAL,107
3913,137138,Celexa,AmerisourceBergen,120
3914,171632,Rituxan,CARDINAL,36
3915,130130,Azithromycin Dose Pack,AmerisourceBergen,194
3916,193157,Xanax,AmerisourceBergen,12
3917,145552,Victoza,AmerisourceBergen,180
3918,158669,Implanon,AmerisourceBergen,96
3919,102909,Motrin IB,AmerisourceBergen,33
3920,147712,Percocet,McKesson,65
3921,146534,Dextromethorphan,CARDINAL,130
3922,116821,Testosterone,AmerisourceBergen,190
3923,189492,Toradol,McKesson,140
3924,105373,GaviLyte-N,CARDINAL,65
3925,177631,Klonopin,McKesson,33
3926,123472,Bupropion / naltrexone,CARDINAL,105
3927,127892,Duloxetine,CARDINAL,59
3928,127856,Vardenafil,AmerisourceBergen,68
3929,146884,Nuvigil,AmerisourceBergen,3
3930,165591,Varenicline,CARDINAL,7
3931,132598,Levonorgestrel,AmerisourceBergen,125
3932,160785,Trulicity,AmerisourceBergen,14
3933,183366,Entyvio,CARDINAL,169
3934,197611,Copper,CARDINAL,12
3935,157230,Mometasone,CARDINAL,136
3936,110897,Clarithromycin,McKesson,187
3937,153649,Venlafaxine,AmerisourceBergen,78
3938,134544,Cetirizine,McKesson,149
3939,156478,Vardenafil,CARDINAL,130
3940,185521,Spiriva,AmerisourceBergen,164
3941,192515,Metronidazole,CARDINAL,26
3942,115277,Ethinyl estradiol / norgestimate,CARDINAL,142
3943,125869,Ziprasidone,AmerisourceBergen,149
3944,155420,Metronidazole,CARDINAL,90
3945,176614,Depo-Provera,CARDINAL,53
3946,128556,Tessalon Perles,AmerisourceBergen,4
3947,143079,Levonorgestrel,CARDINAL,125
3948,152299,Gabapentin,AmerisourceBergen,71
3949,130908,Hydroxyzine,McKesson,4
3950,150556,Minipress,AmerisourceBergen,140
3951,170571,Levonorgestrel,AmerisourceBergen,138
3952,104108,Amethyst,AmerisourceBergen,177
3953,129660,Synvisc-One,AmerisourceBergen,137
3954,155744,Citric acid / magnesium oxide / sodium picosulfate,CARDINAL,37
3955,124272,Methylphenidate,McKesson,1
3956,120818,ParaGard,AmerisourceBergen,178
3957,192369,Mirena,CARDINAL,1
3958,154642,Olanzapine,CARDINAL,14
3959,102298,Klonopin,AmerisourceBergen,110
3960,161066,Paxil,McKesson,49
3961,196354,Clonazepam,AmerisourceBergen,2
3962,114098,Medrox,McKesson,4
3963,118497,Pneumococcal 13-valent vaccine,AmerisourceBergen,176
3964,135817,Prazosin,AmerisourceBergen,69
3965,196437,Metformin,CARDINAL,142
3966,189687,Indomethacin,McKesson,199
3967,100749,Adalimumab,McKesson,157
3968,108496,Venlafaxine,AmerisourceBergen,93
3969,121034,Clindamycin,AmerisourceBergen,26
3970,129779,Avelox,AmerisourceBergen,7
3971,188455,Ambien,McKesson,32
3972,183728,Ethinyl estradiol / norethindrone,AmerisourceBergen,138
3973,160920,Glucophage,AmerisourceBergen,161
3974,156782,Risperdal,CARDINAL,58
3975,194964,Suprep Bowel Prep Kit,CARDINAL,87
3976,155370,Methylphenidate,McKesson,184
3977,184888,Mirtazapine,CARDINAL,102
3978,192534,Ethinyl estradiol / norgestimate,AmerisourceBergen,141
3979,136200,Pramosone,McKesson,6
3980,197738,Pristiq,CARDINAL,165
3981,186777,Adapalene / benzoyl peroxide,McKesson,87
3982,191900,Azor,AmerisourceBergen,133
3983,147611,Temazepam,McKesson,159
3984,179236,Polyethylene glycol 3350 with electrolytes,CARDINAL,77
3985,102451,Ketorolac,CARDINAL,186
3986,110888,Tioconazole,McKesson,34
3987,167329,Mirtazapine,CARDINAL,40
3988,171476,Prozac,CARDINAL,165
3989,100568,Effexor XR,McKesson,199
3990,186308,Rizatriptan,CARDINAL,147
3991,196915,Victoza,McKesson,12
3992,111378,Zyclara,McKesson,125
3993,104479,Phentermine,McKesson,84
3994,108431,Anastrozole,AmerisourceBergen,1
3995,189168,Ethinyl estradiol / norethindrone,CARDINAL,52
3996,130210,Propofol,AmerisourceBergen,86
3997,122562,Stalevo,McKesson,75
3998,165245,Harvoni,CARDINAL,11
3999,176865,Ethinyl estradiol / norethindrone,AmerisourceBergen,188
4000,112394,Seroquel,CARDINAL,141
4001,185884,Imiquimod,McKesson,51
4002,129729,Metformin,AmerisourceBergen,114
4003,198607,Chlorpheniramine / hydrocodone,CARDINAL,41
4004,133332,Beyaz,AmerisourceBergen,80
4005,102711,Levonorgestrel,McKesson,2
4006,197533,Topiramate,CARDINAL,176
4007,113917,Cetirizine,McKesson,184
4008,188564,Metoprolol,McKesson,197
4009,100600,Ethinyl estradiol / norgestimate,AmerisourceBergen,82
4010,127830,Tri-Sprintec,CARDINAL,194
4011,112813,Niravam,AmerisourceBergen,151
4012,161810,Ropinirole,AmerisourceBergen,14
4013,110220,Nuvigil,AmerisourceBergen,89
4014,124755,Liraglutide,CARDINAL,134
4015,127444,Amoxicillin / clavulanate,AmerisourceBergen,4
4016,159789,Zoloft,AmerisourceBergen,74
4017,119893,Adapalene / benzoyl peroxide,CARDINAL,145
4018,105092,Meloxicam,CARDINAL,198
4019,125289,Efavirenz,AmerisourceBergen,27
4020,147340,Oseltamivir,AmerisourceBergen,69
4021,184954,Propofol,AmerisourceBergen,22
4022,152543,Etonogestrel,CARDINAL,129
4023,168257,Camrese,CARDINAL,24
4024,172636,Relistor,McKesson,111
4025,116569,Ustekinumab,CARDINAL,53
4026,137901,Rozerem,AmerisourceBergen,121
4027,170373,Sertraline,AmerisourceBergen,23
4028,193151,Diclegis,CARDINAL,27
4029,118510,Vivitrol,McKesson,165
4030,152400,Levonorgestrel,CARDINAL,147
4031,176814,Cryselle,McKesson,55
4032,133726,Yaz,McKesson,17
4033,154542,Carvedilol,CARDINAL,176
4034,165578,Liraglutide,McKesson,113
4035,199213,Citalopram,CARDINAL,170
4036,183942,Suprep Bowel Prep Kit,AmerisourceBergen,82
4037,156880,Etonogestrel,AmerisourceBergen,75
4038,106411,Vitamin D2,CARDINAL,172
4039,188855,Promethazine,AmerisourceBergen,187
4040,167093,Ethinyl estradiol / norgestimate,AmerisourceBergen,123
4041,107185,Omnicef,CARDINAL,162
4042,157555,Estradiol,McKesson,21
4043,122227,Liraglutide,McKesson,34
4044,197343,Avelox,CARDINAL,77
4045,174468,Dienogest / estradiol,CARDINAL,35
4046,113592,Imiquimod,CARDINAL,183
4047,143679,Dulera,CARDINAL,11
4048,134810,Latuda,McKesson,47
4049,111199,Bupropion,McKesson,176
4050,180400,Duloxetine,McKesson,11
4051,149352,Implanon,McKesson,177
4052,165960,Talwin Nx,AmerisourceBergen,149
4053,187970,Ethinyl estradiol / norethindrone,McKesson,154
4054,101589,Xyzal,McKesson,157
4055,132596,Seroquel,AmerisourceBergen,90
4056,176159,Clindamycin / tretinoin,CARDINAL,159
4057,145555,Seasonique,CARDINAL,22
4058,139344,Efinaconazole,McKesson,54
4059,140504,Polyethylene glycol 3350 with electrolytes,McKesson,36
4060,184740,Sodium oxybate,AmerisourceBergen,163
4061,186414,Fluorouracil,AmerisourceBergen,115
4062,117509,Zolpidem,CARDINAL,50
4063,140545,Ethinyl estradiol / levonorgestrel,CARDINAL,72
4064,148823,Azithromycin,CARDINAL,58
4065,195483,Crestor,McKesson,110
4066,118724,Metoprolol,CARDINAL,49
4067,130358,Miconazole,McKesson,53
4068,179648,Avinza,McKesson,113
4069,166993,Guanfacine,CARDINAL,107
4070,186550,Methylprednisolone,McKesson,88
4071,169085,Kapidex,CARDINAL,112
4072,136336,Implanon,AmerisourceBergen,175
4073,149715,Tramadol,CARDINAL,87
4074,170711,Sprintec,McKesson,75
4075,117704,Hysingla ER,CARDINAL,3
4076,106669,Dilaudid,McKesson,48
4077,178365,Etonogestrel,CARDINAL,42
4078,178263,Nitrofurantoin,McKesson,58
4079,179562,Pregabalin,CARDINAL,11
4080,172674,Olanzapine,AmerisourceBergen,76
4081,194419,Vortioxetine,McKesson,119
4082,136959,Monistat 7-Day Combination Pack,McKesson,94
4083,138414,Clonidine,CARDINAL,175
4084,132188,Vardenafil,AmerisourceBergen,83
4085,178646,Lamotrigine,CARDINAL,24
4086,189774,Pregabalin,McKesson,40
4087,193353,Belviq,CARDINAL,105
4088,171914,Nexplanon,AmerisourceBergen,165
4089,168686,Fluoxetine,McKesson,179
4090,114445,Etonogestrel,AmerisourceBergen,147
4091,189994,Nicotine,CARDINAL,76
4092,117065,Bupropion / naltrexone,AmerisourceBergen,92
4093,141125,Vortioxetine,AmerisourceBergen,180
4094,104188,Tioconazole,McKesson,194
4095,165506,Clindamycin,CARDINAL,95
4096,109367,Plan B One-Step,CARDINAL,82
4097,161175,Cefuroxime,McKesson,48
4098,154838,Azithromycin,AmerisourceBergen,173
4099,178392,Alprazolam,McKesson,181
4100,172400,Lipitor,McKesson,149
4101,107385,Ortho Evra,McKesson,153
4102,131473,Hydroxyzine,McKesson,98
4103,147986,Lidocaine,CARDINAL,187
4104,150267,Sertraline,McKesson,191
4105,191117,Amoxicillin / clavulanate,CARDINAL,124
4106,180858,Ethinyl estradiol / norgestimate,AmerisourceBergen,121
4107,192267,Citalopram,CARDINAL,139
4108,165255,Vilazodone,AmerisourceBergen,187
4109,187401,Mirena,CARDINAL,187
4110,115749,Phentermine,AmerisourceBergen,5
4111,109464,Aviane,McKesson,55
4112,124749,Etonogestrel,AmerisourceBergen,2
4113,163468,Pristiq,AmerisourceBergen,86
4114,195597,Toprol-XL,CARDINAL,198
4115,131459,Ethinyl estradiol / levonorgestrel,AmerisourceBergen,157
4116,173495,Bupropion,McKesson,139
4117,155776,Fluoxetine,McKesson,73
4118,188387,Junel Fe 1 / 20,AmerisourceBergen,80
4119,193202,Zoladex,McKesson,16
4120,119350,Medroxyprogesterone,McKesson,70
4121,146521,Ondansetron,McKesson,111
4122,137831,Medroxyprogesterone,AmerisourceBergen,63
4123,110789,Nexplanon,CARDINAL,200
4124,144204,Gabapentin,AmerisourceBergen,53
4125,141130,Levora,CARDINAL,97
4126,109299,Humira,CARDINAL,44
4127,101549,Portia,McKesson,93
4128,134430,Entyvio,McKesson,103
4129,102806,Invokana,McKesson,102
4130,185280,Buprenorphine / naloxone,CARDINAL,113
4131,115559,Phentermine,CARDINAL,149
4132,111016,Flonase,AmerisourceBergen,69
4133,118753,Metformin / sitagliptin,McKesson,118
4134,118923,Tacrolimus,McKesson,199
4135,139856,Duloxetine,McKesson,87
4136,117837,Pregabalin,CARDINAL,188
4137,162863,Drospirenone / ethinyl estradiol,CARDINAL,119
4138,101569,Amitriptyline,McKesson,182
4139,188805,Seasonique,McKesson,32
4140,177259,Junel Fe 1 / 20,AmerisourceBergen,47
4141,161857,Aviane,McKesson,179
4142,121916,Colesevelam,CARDINAL,155
4143,161195,Librax,CARDINAL,88
4144,198287,Olopatadine,AmerisourceBergen,138
4145,188082,Ranolazine,CARDINAL,109
4146,128075,Vilazodone,McKesson,108
4147,171072,Aviane,McKesson,75
4148,186837,VESIcare,AmerisourceBergen,3
4149,113564,Cogentin,AmerisourceBergen,60
4150,145652,Marezine,AmerisourceBergen,156
4151,126074,Cymbalta,AmerisourceBergen,5
4152,157140,Trazodone,CARDINAL,182
4153,121619,Quetiapine,McKesson,91
4154,121147,Sronyx,CARDINAL,50
4155,193423,Prozac,AmerisourceBergen,91
4156,132529,Lidocaine,AmerisourceBergen,122
4157,128198,Junel Fe 1 / 20,CARDINAL,85
4158,111820,Metronidazole,CARDINAL,29
4159,150728,Duloxetine,McKesson,122
4160,154431,Suprep Bowel Prep Kit,McKesson,73
4161,115311,Phentermine,McKesson,60
4162,196743,Paxil,McKesson,91
4163,139842,Pradaxa,AmerisourceBergen,195
4164,113555,Benzocaine,CARDINAL,1
4165,183669,Belviq,CARDINAL,91
4166,131662,Ethinyl estradiol / levonorgestrel,AmerisourceBergen,149
4167,115828,Methylprednisolone,CARDINAL,124
4168,162675,Metronidazole,AmerisourceBergen,19
4169,100266,Sofosbuvir,McKesson,66
4170,171888,Desvenlafaxine,CARDINAL,133
4171,120420,Pylera,McKesson,32
4172,102746,Ethinyl estradiol / norethindrone,CARDINAL,47
4173,145925,Lactulose,AmerisourceBergen,61
4174,158731,Amitriptyline,AmerisourceBergen,182
4175,163695,Amphetamine / dextroamphetamine,McKesson,109
4176,147528,Amphetamine / dextroamphetamine,AmerisourceBergen,176
4177,163242,Lamotrigine,AmerisourceBergen,129
4178,144661,Docosanol,AmerisourceBergen,53
4179,109495,Azelastine,McKesson,80
4180,128043,Lorazepam,AmerisourceBergen,169
4181,146139,Depo-Provera,AmerisourceBergen,54
4182,169071,Ethinyl estradiol / levonorgestrel,McKesson,116
4183,126971,Blisovi Fe 1 / 20,McKesson,88
4184,136844,Metronidazole,AmerisourceBergen,61
4185,120546,Adapalene / benzoyl peroxide,CARDINAL,11
4186,149273,Safyral,CARDINAL,16
4187,144442,Etonogestrel,AmerisourceBergen,84
4188,126715,Propranolol,AmerisourceBergen,169
4189,144434,Saxenda,CARDINAL,149
4190,115913,Tadalafil,CARDINAL,86
4191,127482,Mometasone,McKesson,23
4192,196795,Lyrica,CARDINAL,71
4193,197999,Cyclosporine,AmerisourceBergen,148
4194,145981,Brovana,McKesson,146
4195,188991,Depakote ER,AmerisourceBergen,190
4196,151846,Etonogestrel,McKesson,79
4197,176903,Amlodipine,CARDINAL,59
4198,102934,Depo-Provera,CARDINAL,9
4199,152874,Metronidazole,CARDINAL,69
4200,140937,Naltrexone,McKesson,159
4201,122495,Mirena,CARDINAL,74
4202,188091,Stendra,McKesson,97
4203,159298,Finasteride,CARDINAL,41
4204,195661,Liraglutide,McKesson,42
4205,167315,Abilify,McKesson,166
4206,169733,Levonorgestrel,CARDINAL,198
4207,171925,Pylera,AmerisourceBergen,53
4208,116692,Alphagan P,McKesson,28
4209,148150,Bactrim,CARDINAL,177
4210,174671,Inderal,CARDINAL,123
4211,124555,Quetiapine,McKesson,101
4212,188694,Dexmethylphenidate,AmerisourceBergen,8
4213,119649,Aripiprazole,AmerisourceBergen,181
4214,186318,Tizanidine,AmerisourceBergen,32
4215,117546,Tamsulosin,CARDINAL,160
4216,123444,Bisacodyl,AmerisourceBergen,122
